% 1. Title: Iris Plants Database
% 
% 2. Sources:
%      (a) Creator: R.A. Fisher
%      (b) Donor: Michael Marshall (MARSHALL%PLU@io.arc.nasa.gov)
%      (c) Date: July, 1988
% 
% 3. Past Usage:
%    - Publications: too many to mention!!!  Here are a few.
%    1. Fisher,R.A. "The use of multiple measurements in taxonomic problems"
%       Annual Eugenics, 7, Part II, 179-188 (1936); also in "Contributions
%       to Mathematical Statistics" (John Wiley, NY, 1950).
%    2. Duda,R.O., & Hart,P.E. (1973) Pattern Classification and Scene Analysis.
%       (Q327.D83) John Wiley & Sons.  ISBN 0-471-22361-1.  See page 218.
%    3. Dasarathy, B.V. (1980) "Nosing Around the Neighborhood: A New System
%       Structure and Classification Rule for Recognition in Partially Exposed
%       Environments".  IEEE Transactions on Pattern Analysis and Machine
%       Intelligence, Vol. PAMI-2, No. 1, 67-71.
%       -- Results:
%          -- very low misclassification rates (0% for the setosa class)
%    4. Gates, G.W. (1972) "The Reduced Nearest Neighbor Rule".  IEEE 
%       Transactions on Information Theory, May 1972, 431-433.
%       -- Results:
%          -- very low misclassification rates again
%    5. See also: 1988 MLC Proceedings, 54-64.  Cheeseman et al's AUTOCLASS II
%       conceptual clustering system finds 3 classes in the data.
% 
% 4. Relevant Information:
%    --- This is perhaps the best known database to be found in the pattern
%        recognition literature.  Fisher's paper is a classic in the field
%        and is referenced frequently to this day.  (See Duda & Hart, for
%        example.)  The data set contains 3 classes of 50 instances each,
%        where each class refers to a type of iris plant.  One class is
%        linearly separable from the other 2; the latter are NOT linearly
%        separable from each other.
%    --- Predicted attribute: class of iris plant.
%    --- This is an exceedingly simple domain.
% 
% 5. Number of Instances: 150 (50 in each of three classes)
% 
% 6. Number of Attributes: 4 numeric, predictive attributes and the class
% 
% 7. Attribute Information:
%    1. sepal length in cm
%    2. sepal width in cm
%    3. petal length in cm
%    4. petal width in cm
%    5. class: 
%       -- Iris Setosa
%       -- Iris Versicolour
%       -- Iris Virginica
% 
% 8. Missing Attribute Values: None
% 
% Summary Statistics:
%  	           Min  Max   Mean    SD   Class Correlation
%    sepal length: 4.3  7.9   5.84  0.83    0.7826   
%     sepal width: 2.0  4.4   3.05  0.43   -0.4194
%    petal length: 1.0  6.9   3.76  1.76    0.9490  (high!)
%     petal width: 0.1  2.5   1.20  0.76    0.9565  (high!)
% 
% 9. Class Distribution: 33.3% for each of 3 classes.

@RELATION jk

@ATTRIBUTE P_value	REAL
@ATTRIBUTE S_entropy    REAL
@ATTRIBUTE F3   REAL
@ATTRIBUTE class 	{'coding','non_coding'}

@DATA
1.45397,2.33957,0.02769,'coding'
8.25430,3.11215,0.08510,'coding'
10.88352,3.00073,0.04046,'coding'
12.63785,2.83306,0.04123,'coding'
2.40415,2.57060,0.02491,'coding'
3.39574,2.64953,0.03101,'coding'
0.99283,1.58496,0.03733,'coding'
0.55282,3.12799,0.02031,'non_coding'
4.50779,3.05192,0.04213,'coding'
7.11647,2.00000,0.05716,'coding'
17.57373,3.06336,0.08098,'coding'
2.54045,3.12603,0.02466,'coding'
3.36709,2.93868,0.02841,'coding'
120.04205,2.43026,0.14848,'coding'
0.19723,2.80735,0.01064,'non_coding'
6.34250,2.89483,0.04359,'coding'
1.00645,3.03379,0.01299,'coding'
1.97135,2.68953,0.03080,'coding'
11.56531,3.03500,0.03499,'coding'
0.85185,1.92193,0.04733,'non_coding'
21.76190,2.65546,0.09715,'coding'
32.45098,2.94155,0.11931,'coding'
4.37838,2.87500,0.07889,'coding'
0.09524,1.91830,0.00454,'non_coding'
11.71990,2.92148,0.05759,'coding'
13.40889,2.88181,0.05108,'coding'
0.42634,1.92193,0.02675,'non_coding'
2.04965,2.80735,0.04361,'coding'
8.94553,2.72013,0.11694,'coding'
9.72428,3.03815,0.03430,'coding'
4.24378,2.90869,0.06334,'coding'
21.59888,2.81908,0.09056,'coding'
6.43810,2.58846,0.04599,'coding'
23.17405,2.96676,0.08930,'coding'
2.91902,2.82625,0.03298,'coding'
4.43381,2.57708,0.04243,'coding'
8.29773,2.52323,0.16112,'coding'
4.05119,2.95408,0.02765,'coding'
2.24731,1.97494,0.07249,'non_coding'
2.61538,2.87314,0.05748,'coding'
18.01888,2.93376,0.07851,'coding'
2.15584,1.58496,0.23967,'non_coding'
7.11814,2.82272,0.09010,'coding'
3.66667,2.86941,0.03245,'coding'
6.91818,2.60536,0.04193,'coding'
15.29975,2.83657,0.04672,'coding'
11.69400,2.77662,0.06187,'coding'
0.68409,1.79248,0.04917,'non_coding'
22.39312,2.59393,0.04319,'coding'
0.40755,1.58496,0.04837,'non_coding'
13.83158,2.87829,0.04160,'coding'
0.33053,1.00000,0.02058,'non_coding'
4.10025,2.18681,0.06166,'coding'
3.41950,3.09580,0.04652,'coding'
10.75585,2.91317,0.03597,'coding'
26.22525,2.83766,0.05504,'coding'
6.04984,3.03046,0.01447,'coding'
13.67556,2.80855,0.04867,'coding'
1.40230,2.87314,0.03224,'coding'
0.39683,2.41938,0.01260,'non_coding'
11.94667,2.63695,0.05310,'coding'
1.36410,2.94770,0.04197,'coding'
5.40141,2.89185,0.07608,'coding'
0.73874,1.92193,0.03993,'non_coding'
1.46318,2.85469,0.01701,'coding'
18.43106,2.92906,0.06433,'coding'
18.33333,2.40204,0.07218,'coding'
8.17143,2.89448,0.06671,'coding'
0.71667,1.58496,0.07167,'non_coding'
7.13116,2.85328,0.03575,'coding'
3.07446,2.00000,0.18027,'non_coding'
10.31215,3.06963,0.06898,'coding'
10.02186,2.86233,0.08215,'coding'
4.94203,3.12991,0.05372,'coding'
10.61055,2.50102,0.05332,'coding'
5.72917,2.79312,0.02984,'coding'
0.37037,2.98418,0.00549,'non_coding'
8.21856,2.67622,0.06021,'coding'
5.18404,2.87585,0.04003,'coding'
0.60947,2.23593,0.02324,'non_coding'
2.00000,2.73321,0.02920,'coding'
0.42105,2.50000,0.01477,'non_coding'
3.47232,3.01137,0.02563,'coding'
7.41414,3.04123,0.03745,'coding'
2.98889,2.65774,0.04981,'coding'
7.54167,2.10388,0.06501,'coding'
1.60741,2.77736,0.03572,'coding'
1.37741,2.76335,0.01029,'non_coding'
13.38808,2.86439,0.04886,'coding'
4.56954,2.53187,0.06052,'coding'
3.39315,2.99173,0.01585,'non_coding'
5.43184,2.88440,0.03733,'coding'
21.70970,2.88909,0.10992,'coding'
1.50213,1.00000,0.10842,'non_coding'
2.55725,2.96414,0.01952,'coding'
10.84300,2.86977,0.07401,'coding'
6.10638,2.39631,0.08662,'coding'
7.73720,2.73440,0.03898,'coding'
8.58308,2.76011,0.05124,'coding'
2.86254,2.72783,0.02951,'coding'
29.63016,2.86890,0.08430,'coding'
1.22623,2.15564,0.06033,'non_coding'
7.17424,2.81123,0.08153,'coding'
5.40000,2.83741,0.06353,'coding'
0.99263,2.15564,0.02380,'non_coding'
14.48030,2.76521,0.09253,'coding'
7.00235,2.66744,0.03287,'coding'
10.78351,2.82267,0.04447,'coding'
3.46667,2.66508,0.02667,'coding'
5.31434,2.75171,0.02754,'coding'
1.84153,2.79465,0.03019,'coding'
1.12925,2.52164,0.04609,'coding'
6.69124,2.70281,0.04289,'coding'
53.37986,2.67821,0.05984,'coding'
7.22456,3.01890,0.05070,'coding'
0.15873,1.58496,0.01512,'non_coding'
12.83562,3.12702,0.05861,'coding'
5.37615,2.86754,0.04932,'coding'
7.89630,3.23628,0.05849,'coding'
0.42667,1.58496,0.03413,'coding'
8.49247,2.81718,0.04798,'coding'
1.04131,2.64644,0.02261,'non_coding'
1.39338,2.59882,0.00322,'coding'
1.94248,2.41328,0.00762,'coding'
0.35908,2.96648,0.00150,'non_coding'
1.68766,2.75844,0.01031,'coding'
0.58789,2.82724,0.00292,'non_coding'
0.69444,1.58496,0.05787,'coding'
0.28161,2.93395,0.00486,'non_coding'
0.88172,2.05881,0.02844,'coding'
0.62763,2.52440,0.01131,'non_coding'
1.28205,2.23593,0.04931,'coding'
0.38674,2.25163,0.01785,'non_coding'
0.96146,1.50000,0.07451,'coding'
0.81282,2.76026,0.00625,'non_coding'
0.66538,2.57559,0.00348,'coding'
1.08744,2.25000,0.02679,'non_coding'
0.55556,0.91830,0.04630,'coding'
0.21144,1.79248,0.04600,'non_coding'
16.43045,2.77264,0.06469,'coding'
0.20007,1.00000,0.06173,'non_coding'
0.82324,2.45895,0.00284,'coding'
0.39303,2.80161,0.00587,'non_coding'
5.76423,2.35539,0.14059,'coding'
0.71330,2.89384,0.00370,'non_coding'
5.95968,2.08713,0.04806,'coding'
0.54464,2.66353,0.01327,'non_coding'
3.56821,2.80688,0.03011,'coding'
0.43421,2.55034,0.01143,'non_coding'
14.33837,2.13000,0.02065,'coding'
0.76730,2.23593,0.02895,'non_coding'
8.49448,2.92351,0.00890,'coding'
18.73203,2.30844,0.03498,'coding'
0.55128,2.82842,0.00294,'non_coding'
0.31944,1.58496,0.02662,'coding'
1.28740,2.42308,0.00590,'non_coding'
1.12222,1.50000,0.07481,'coding'
0.75074,2.33362,0.00182,'non_coding'
2.53333,1.92193,0.14476,'coding'
1.56863,2.35266,0.00879,'non_coding'
0.68196,1.58496,0.03009,'coding'
0.28891,1.92193,0.00720,'non_coding'
0.78571,2.00000,0.05612,'coding'
1.70000,1.58496,0.17000,'non_coding'
0.26758,0.91830,0.03125,'coding'
1.24264,2.38728,0.00878,'non_coding'
0.11111,1.58496,0.00926,'coding'
0.48604,2.84696,0.00239,'non_coding'
5.66102,2.53774,0.03198,'coding'
9.88095,2.49407,0.04277,'coding'
0.20000,2.58496,0.00500,'non_coding'
0.59462,1.50000,0.05037,'coding'
0.76101,2.49893,0.01436,'coding'
1.83069,2.72548,0.05812,'coding'
0.57609,2.41160,0.01252,'non_coding'
0.62642,1.58496,0.03151,'coding'
0.92982,2.66353,0.02447,'non_coding'
0.65965,1.58496,0.05787,'coding'
0.29333,2.23593,0.01173,'non_coding'
1.01980,2.02258,0.02019,'coding'
1.98374,2.25163,0.09677,'non_coding'
9.69977,2.54906,0.02639,'coding'
11.48868,2.87064,0.03060,'coding'
0.49137,2.94868,0.00392,'non_coding'
1.50296,2.15442,0.00445,'coding'
0.13778,2.23127,0.00367,'coding'
0.29328,2.87219,0.00470,'non_coding'
0.49649,0.91830,0.02367,'coding'
0.84661,2.72722,0.01498,'non_coding'
3.46535,2.74647,0.03431,'coding'
0.71677,2.71078,0.01428,'non_coding'
0.23608,0.91830,0.02778,'coding'
0.53684,2.66013,0.00675,'non_coding'
0.16432,3.12193,0.00463,'coding'
0.47443,1.84237,0.03048,'non_coding'
0.59354,2.82282,0.00606,'coding'
0.96639,2.93983,0.01624,'non_coding'
0.98258,1.58496,0.07292,'coding'
0.96112,2.73667,0.00791,'non_coding'
1.91195,2.66465,0.02405,'coding'
0.54303,1.37095,0.02939,'non_coding'
3.43280,2.37285,0.02768,'coding'
2.11295,2.13497,0.03492,'coding'
0.86754,2.84756,0.00454,'non_coding'
0.32865,2.96692,0.00413,'coding'
0.46764,2.28104,0.01125,'non_coding'
0.60221,1.58496,0.01505,'coding'
0.51802,2.04037,0.01400,'non_coding'
4.95522,2.87095,0.07396,'coding'
16.01136,2.58145,0.06417,'coding'
0.36369,2.59589,0.00245,'non_coding'
15.47001,2.79791,0.06473,'coding'
0.41830,2.74113,0.00328,'non_coding'
9.02339,2.81462,0.03518,'coding'
0.95019,3.09036,0.00797,'non_coding'
1.56757,1.92193,0.08473,'coding'
1.32888,2.60694,0.00746,'non_coding'
1.54595,2.90244,0.01671,'coding'
0.47212,2.11808,0.01084,'non_coding'
1.40000,2.95131,0.01217,'coding'
0.30736,2.59491,0.00798,'non_coding'
6.75286,2.84200,0.04207,'coding'
0.87600,2.76767,0.00598,'non_coding'
0.62667,2.87291,0.01253,'coding'
1.44715,2.58496,0.07059,'coding'
0.26528,2.25163,0.01983,'non_coding'
0.13675,1.52193,0.00701,'coding'
1.16667,2.25163,0.05833,'coding'
1.05159,2.45083,0.02504,'coding'
0.68924,2.23593,0.01944,'non_coding'
0.44872,2.22561,0.00863,'coding'
0.15603,3.02098,0.00133,'non_coding'
1.62500,2.00000,0.10156,'coding'
0.61743,2.50326,0.02704,'non_coding'
1.01754,2.32193,0.05355,'coding'
0.65152,1.91830,0.02961,'non_coding'
1.06564,1.58496,0.06713,'coding'
1.43030,2.75000,0.05201,'non_coding'
0.15848,1.58496,0.02315,'coding'
1.03963,2.52949,0.01826,'non_coding'
1.06667,1.79248,0.04741,'coding'
0.48380,2.83379,0.00672,'non_coding'
0.75622,2.52193,0.02257,'coding'
0.55717,2.19716,0.01561,'non_coding'
1.32353,3.05656,0.02595,'coding'
0.24104,2.17095,0.01959,'non_coding'
2.18346,2.35455,0.03385,'coding'
2.09383,2.46548,0.01551,'non_coding'
1.82456,1.52193,0.09603,'coding'
5.81357,1.84193,0.00050,'non_coding'
1.19338,2.12241,0.00533,'coding'
2.13230,2.00748,0.00362,'coding'
0.39892,2.89551,0.00505,'non_coding'
11.41847,2.63624,0.04487,'coding'
0.64677,2.24644,0.01931,'non_coding'
0.77143,2.32193,0.04408,'coding'
0.98825,1.58496,0.12037,'non_coding'
1.10606,2.25163,0.05028,'coding'
0.18046,2.32193,0.02143,'non_coding'
2.42793,2.84535,0.06562,'coding'
0.53010,2.58496,0.02920,'non_coding'
3.68451,2.74001,0.01578,'coding'
0.07873,2.50326,0.00689,'non_coding'
2.65655,2.74179,0.01326,'coding'
0.30591,2.19716,0.01197,'non_coding'
3.86193,2.41669,0.02285,'coding'
0.33333,1.58496,0.03030,'non_coding'
6.94484,2.66387,0.09993,'coding'
0.51961,2.32193,0.03057,'non_coding'
1.59649,1.92193,0.08403,'coding'
1.22577,2.84916,0.00885,'non_coding'
3.52593,2.90370,0.05224,'coding'
1.14980,2.50000,0.03465,'non_coding'
4.54201,2.70523,0.07385,'coding'
0.69147,2.25163,0.03887,'non_coding'
1.40772,3.06962,0.00593,'coding'
0.29932,2.80735,0.01222,'non_coding'
3.50076,3.01482,0.03197,'coding'
1.95299,2.55387,0.02504,'coding'
1.48148,1.00000,0.16461,'non_coding'
1.79928,2.19969,0.03869,'coding'
0.33207,0.91830,0.08333,'non_coding'
3.26559,2.38605,0.01314,'coding'
1.84043,2.21702,0.03916,'coding'
1.33568,2.15564,0.03174,'non_coding'
0.68913,1.58496,0.04630,'coding'
0.18592,1.92193,0.02289,'non_coding'
10.14497,2.59639,0.00890,'coding'
0.32234,2.56673,0.00287,'non_coding'
1.17284,2.00000,0.08688,'coding'
0.41250,2.05459,0.01031,'coding'
0.63137,2.85539,0.01486,'non_coding'
3.20568,2.43828,0.00202,'coding'
0.43605,2.26381,0.00663,'non_coding'
4.14530,3.02945,0.05314,'coding'
1.82456,1.52193,0.09603,'coding'
4.48292,1.99543,0.00158,'non_coding'
1.19338,2.62155,0.00511,'coding'
0.30327,2.82336,0.00228,'non_coding'
2.49747,2.45845,0.03784,'coding'
1.82629,2.32193,0.05144,'coding'
0.88011,2.52164,0.04720,'non_coding'
0.77778,0.91830,0.06481,'coding'
0.65351,2.22219,0.01720,'non_coding'
1.03756,2.71704,0.00418,'coding'
1.29396,2.47291,0.02733,'non_coding'
0.52942,2.69546,0.00301,'coding'
0.73390,0.91830,0.09070,'non_coding'
0.20555,2.69111,0.00465,'coding'
1.26438,2.12809,0.03101,'non_coding'
0.53382,2.86998,0.00137,'coding'
0.72549,2.32193,0.04268,'non_coding'
0.39386,1.92193,0.04383,'coding'
0.93993,2.45915,0.02012,'non_coding'
0.51104,1.91830,0.04042,'coding'
0.61240,2.12581,0.01424,'non_coding'
0.83876,1.58496,0.02315,'coding'
0.40566,2.32661,0.00604,'non_coding'
0.25000,2.29990,0.00658,'coding'
0.31944,1.58496,0.02662,'coding'
0.43315,2.40564,0.01658,'non_coding'
1.60114,2.69626,0.00912,'coding'
8.38956,2.89947,0.02264,'coding'
0.41321,2.40278,0.00311,'non_coding'
1.14286,2.50000,0.04082,'coding'
1.16077,2.91009,0.00746,'non_coding'
0.85092,1.50000,0.03057,'coding'
0.38120,1.92193,0.02249,'non_coding'
3.27070,2.68328,0.02083,'coding'
0.18416,2.91398,0.00470,'non_coding'
6.96274,2.89526,0.02780,'coding'
0.31425,1.92193,0.03682,'non_coding'
1.83333,2.28416,0.04472,'coding'
0.22989,2.56545,0.00528,'non_coding'
2.39869,3.24022,0.04703,'coding'
0.58487,2.41309,0.01899,'non_coding'
4.18456,3.11892,0.04728,'coding'
0.42748,2.68953,0.00237,'non_coding'
1.48214,2.64888,0.01764,'coding'
0.56432,2.00000,0.03061,'non_coding'
4.87802,2.45826,0.00497,'coding'
5.70389,2.72465,0.02895,'coding'
0.47945,2.32193,0.02873,'non_coding'
0.53030,2.87314,0.01205,'coding'
0.49721,3.11583,0.00700,'non_coding'
11.21703,2.54004,0.01179,'coding'
0.53399,2.52193,0.01672,'non_coding'
0.25000,1.86763,0.00658,'coding'
0.31944,1.58496,0.02662,'coding'
0.53608,2.41192,0.00553,'non_coding'
0.83876,1.58496,0.02199,'coding'
0.51938,1.95083,0.01208,'non_coding'
0.51104,1.91830,0.04042,'coding'
0.86056,2.58496,0.01855,'non_coding'
0.39386,2.32193,0.03691,'coding'
0.74510,2.32193,0.04383,'non_coding'
0.53382,2.43871,0.00135,'coding'
1.22442,2.52164,0.03101,'non_coding'
0.20555,2.75185,0.00475,'coding'
1.03037,1.58496,0.09070,'non_coding'
0.52942,2.50811,0.00288,'coding'
1.43427,2.47291,0.02733,'non_coding'
1.03756,2.40632,0.00418,'coding'
0.58772,2.73216,0.01547,'non_coding'
0.77778,1.58496,0.06481,'coding'
0.50408,2.32193,0.03555,'non_coding'
2.49747,2.40479,0.03784,'coding'
1.82629,2.72193,0.05144,'coding'
0.48116,2.76680,0.00067,'non_coding'
4.14530,2.05092,0.05314,'coding'
0.43605,2.07416,0.00663,'non_coding'
3.20568,2.69784,0.00207,'coding'
0.66667,2.52206,0.01569,'non_coding'
0.41250,2.05459,0.01031,'coding'
1.17284,1.50000,0.08688,'coding'
0.31764,3.05416,0.00287,'non_coding'
10.14497,2.51837,0.00890,'coding'
0.19136,1.92193,0.02630,'non_coding'
0.68913,1.58496,0.03588,'coding'
1.33568,2.50000,0.03174,'non_coding'
1.84043,2.64559,0.03916,'coding'
3.26559,2.43724,0.01314,'coding'
0.84298,1.00000,0.06996,'non_coding'
11.62775,2.63053,0.05122,'coding'
11.93316,3.00585,0.06297,'coding'
0.44396,0.91830,0.03930,'non_coding'
1.41538,2.19716,0.04355,'coding'
0.59524,1.50000,0.04252,'non_coding'
19.73387,2.75399,0.10610,'coding'
0.20112,1.58496,0.02520,'non_coding'
4.97895,2.82130,0.05241,'coding'
26.00114,2.94372,0.04445,'coding'
0.77598,1.00000,0.03878,'non_coding'
2.31835,2.56545,0.05210,'coding'
2.16802,2.71078,0.03525,'coding'
0.62745,1.00000,0.07382,'non_coding'
9.27952,2.85229,0.04161,'coding'
8.15180,2.67160,0.03827,'coding'
6.56722,3.08750,0.07257,'coding'
26.71261,2.86764,0.08182,'coding'
0.28921,2.25163,0.02083,'non_coding'
2.99167,2.76103,0.03740,'coding'
1.89243,2.00000,0.09296,'non_coding'
0.70833,1.58496,0.05903,'coding'
0.59605,2.49970,0.01568,'non_coding'
0.72786,2.58379,0.00380,'coding'
1.02811,1.58496,0.11690,'non_coding'
0.12438,0.91830,0.02894,'coding'
0.75732,2.25163,0.03490,'non_coding'
0.67157,2.56632,0.00075,'coding'
0.56410,0.91830,0.04339,'non_coding'
0.40768,1.92193,0.01570,'coding'
1.15477,0.91830,0.06481,'coding'
0.14444,2.00000,0.00963,'non_coding'
1.16092,2.66013,0.02002,'coding'
0.28569,2.75000,0.04309,'non_coding'
0.67847,2.75000,0.01201,'coding'
1.71977,2.87435,0.00786,'non_coding'
2.92181,2.62581,0.07214,'coding'
0.70130,2.84535,0.01822,'non_coding'
18.71018,2.70454,0.08723,'coding'
0.62687,2.32193,0.01871,'non_coding'
4.77991,2.65315,0.06128,'coding'
0.29470,2.11328,0.02275,'coding'
6.62387,2.55415,0.08951,'coding'
3.55786,2.95827,0.03687,'coding'
0.71346,1.52193,0.03555,'non_coding'
12.36263,2.87038,0.05873,'coding'
5.67196,2.53775,0.06002,'coding'
0.90940,1.83293,0.00868,'non_coding'
12.31373,2.51415,0.07243,'coding'
1.40112,2.49956,0.00584,'non_coding'
2.30973,2.70282,0.04088,'coding'
1.83105,2.12193,0.05017,'non_coding'
3.39548,2.93395,0.05755,'coding'
0.48352,2.68872,0.00463,'non_coding'
33.20691,2.38756,0.07564,'coding'
0.81203,2.00000,0.04252,'non_coding'
4.69863,3.04638,0.06436,'coding'
0.49316,2.72548,0.02352,'non_coding'
7.61584,2.76305,0.04467,'coding'
0.73467,2.58496,0.03226,'non_coding'
10.75812,2.59214,0.05517,'coding'
6.35149,2.35276,0.04943,'coding'
12.43303,2.38026,0.07512,'coding'
3.88034,2.66353,0.09950,'coding'
0.23376,2.75155,0.00674,'non_coding'
3.97835,2.36852,0.10333,'coding'
2.31042,2.75687,0.02888,'non_coding'
6.99219,2.18833,0.05463,'coding'
2.87669,3.04888,0.03326,'coding'
0.41045,3.02193,0.00613,'non_coding'
21.57196,2.81378,0.06009,'coding'
9.24370,2.65351,0.04108,'coding'
0.23385,2.25163,0.01890,'non_coding'
8.01067,2.39665,0.06409,'coding'
0.28821,2.72548,0.01867,'non_coding'
39.54545,2.49031,0.06363,'coding'
0.79570,2.00000,0.05134,'non_coding'
11.70201,2.41560,0.04866,'coding'
15.99022,2.65910,0.09378,'coding'
6.17033,2.47246,0.06781,'coding'
1.11905,2.00000,0.07993,'non_coding'
2.71373,2.70928,0.03193,'coding'
20.11090,2.20040,0.07691,'coding'
2.01061,1.91830,0.04833,'non_coding'
15.59462,2.72070,0.07408,'coding'
1.21048,0.91830,0.06481,'non_coding'
0.88095,2.40564,0.03146,'coding'
0.55958,1.25163,0.04435,'non_coding'
7.58046,2.38356,0.08713,'coding'
11.15191,2.38705,0.05808,'coding'
4.77632,2.84535,0.12569,'coding'
0.41270,0.91830,0.03930,'non_coding'
10.81755,2.44700,0.04997,'coding'
0.09120,1.00000,0.01029,'non_coding'
50.84539,2.32633,0.07745,'coding'
0.44444,2.87291,0.00847,'non_coding'
6.71673,2.62465,0.05310,'coding'
0.33987,3.18990,0.00666,'non_coding'
8.65996,2.44631,0.02906,'coding'
5.46960,2.43591,0.06880,'coding'
11.29691,2.91429,0.07481,'coding'
5.43442,2.56541,0.03924,'coding'
5.09877,2.52322,0.07554,'coding'
0.52717,2.21702,0.02000,'non_coding'
14.67009,2.83992,0.07542,'coding'
0.50530,2.32193,0.03970,'non_coding'
11.57803,2.25762,0.06693,'coding'
0.34783,2.72193,0.01008,'non_coding'
4.67368,2.20091,0.03280,'coding'
0.67333,2.80735,0.02693,'non_coding'
1.55039,2.68872,0.03606,'coding'
0.56821,2.77066,0.00350,'non_coding'
8.78170,2.91718,0.06888,'coding'
0.70319,2.96381,0.00422,'non_coding'
0.76730,2.23593,0.02895,'coding'
8.04638,2.78365,0.03498,'coding'
5.67686,2.49841,0.04958,'coding'
5.25955,2.61115,0.02362,'non_coding'
46.55164,1.98617,0.08012,'coding'
0.70987,2.15564,0.02270,'non_coding'
4.30043,2.56421,0.03691,'coding'
7.63153,2.50596,0.04348,'coding'
0.95897,2.50326,0.02951,'non_coding'
4.81699,2.18325,0.04723,'coding'
0.47619,2.25000,0.01701,'non_coding'
0.24859,1.75000,0.00843,'coding'
0.74110,2.57356,0.01439,'non_coding'
3.71852,1.82303,0.08263,'coding'
3.45165,2.99663,0.04411,'non_coding'
6.79375,2.49331,0.04246,'coding'
6.28788,2.20283,0.04083,'coding'
0.58201,2.19716,0.01848,'non_coding'
16.40194,2.44181,0.06370,'coding'
0.14833,2.34585,0.00584,'non_coding'
10.98480,2.02588,0.06678,'coding'
6.24260,2.46019,0.03694,'coding'
0.58333,1.58496,0.04861,'non_coding'
5.28263,2.51891,0.02976,'coding'
1.74603,1.58496,0.16629,'non_coding'
6.29595,2.73146,0.03923,'coding'
7.15488,2.80681,0.07227,'coding'
1.81040,2.30504,0.03322,'coding'
0.29488,2.25163,0.03182,'non_coding'
7.22536,2.30420,0.03715,'coding'
0.57271,1.00000,0.05171,'non_coding'
4.59326,2.89789,0.02380,'coding'
13.79849,2.09768,0.04473,'coding'
2.20202,3.05030,0.03336,'non_coding'
3.67457,2.58697,0.03483,'coding'
12.09049,2.91719,0.08310,'coding'
11.72768,2.46036,0.10471,'coding'
0.38669,2.12581,0.01219,'non_coding'
11.43651,2.41780,0.13615,'coding'
0.97343,2.73278,0.00705,'non_coding'
3.18876,2.91830,0.07684,'coding'
0.94973,1.00000,0.11111,'non_coding'
9.11427,2.86587,0.02593,'coding'
3.93769,2.58703,0.03680,'coding'
1.18849,2.44644,0.02936,'non_coding'
8.46115,2.63753,0.06362,'coding'
12.47516,2.68702,0.05998,'coding'
7.72701,2.45077,0.03331,'coding'
1.18691,2.89629,0.01902,'non_coding'
4.52111,3.01851,0.03014,'coding'
1.73381,2.80357,0.01489,'non_coding'
12.18656,2.70656,0.03779,'coding'
5.58547,3.09944,0.07161,'coding'
9.50259,3.02340,0.04214,'coding'
0.26304,2.23593,0.00666,'non_coding'
6.91864,2.03876,0.10895,'coding'
0.44235,2.91908,0.01504,'non_coding'
1.68847,2.57782,0.03156,'coding'
2.36131,2.79480,0.01302,'non_coding'
7.87097,2.55218,0.12695,'coding'
1.13615,2.64644,0.03200,'coding'
1.40646,2.57612,0.01118,'non_coding'
1.90274,2.98251,0.01078,'coding'
1.84269,2.50274,0.03836,'non_coding'
2.07855,2.52751,0.01256,'coding'
1.34787,2.88551,0.00435,'non_coding'
5.40800,2.79465,0.08653,'coding'
2.39891,2.19716,0.07865,'coding'
3.97453,2.70204,0.02641,'coding'
5.13953,2.35319,0.07968,'coding'
2.94335,3.21625,0.02327,'coding'
0.44258,2.65315,0.00593,'non_coding'
1.88889,2.72548,0.05724,'coding'
1.20050,2.62925,0.01805,'non_coding'
0.32333,2.20624,0.00647,'coding'
1.69125,3.04234,0.00727,'non_coding'
32.34892,2.51349,0.10435,'coding'
0.86473,2.77190,0.00938,'non_coding'
9.37925,2.47477,0.04785,'coding'
1.01754,1.92193,0.05355,'non_coding'
5.36232,2.75687,0.06661,'coding'
18.23929,2.65162,0.05718,'coding'
1.27232,2.94504,0.01176,'non_coding'
17.54392,2.68890,0.05743,'coding'
1.98291,2.73216,0.05084,'coding'
1.36209,2.83895,0.00858,'non_coding'
1.00654,2.80735,0.03947,'coding'
3.16129,2.50326,0.10198,'coding'
0.48555,2.25000,0.02049,'non_coding'
5.34064,2.53350,0.04685,'coding'
4.97032,1.99201,0.06809,'coding'
12.47478,2.48278,0.07403,'coding'
1.32553,2.39248,0.00231,'non_coding'
6.25350,2.51605,0.03088,'coding'
3.22117,2.79409,0.02026,'coding'
7.53247,2.69354,0.02795,'coding'
1.75351,3.10095,0.01344,'non_coding'
2.91799,2.49803,0.02316,'coding'
9.41347,2.79427,0.04815,'coding'
0.33566,2.23400,0.00707,'non_coding'
4.27546,2.88537,0.02969,'coding'
0.79725,2.55666,0.01644,'non_coding'
2.05983,2.91398,0.05282,'coding'
2.11799,2.30735,0.01874,'coding'
3.05706,2.81458,0.02754,'coding'
0.82609,0.91830,0.07183,'non_coding'
6.95122,2.98332,0.03391,'coding'
0.87084,2.71447,0.00821,'non_coding'
9.89651,2.86755,0.07145,'coding'
0.46757,1.95021,0.01589,'non_coding'
9.55439,2.72334,0.06705,'coding'
0.54715,1.92193,0.01163,'non_coding'
11.91485,2.92942,0.05203,'coding'
8.77119,2.15488,0.04955,'coding'
6.55411,2.65311,0.05675,'coding'
5.96491,2.44168,0.06279,'coding'
